Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Dmytro Khomchenovskyi,ua UKR,DF,,Zorya Luhansk,Europa League,2021,1990,2.5,,0,2,0,0,0.79,0,0,,24,0,0,0,0,0,0.02,0,0,,145,201,72.1,2695,830,59,68,86.8,65,88,73.9,19,37,51.4,0,0,0,1,8,3,2,12,,173,28,1,1,23,3,14,0,0,0,0,119,48,34,92,76,3,27,2,0,3,3,8,,3,1.19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,1,2,1,1,4,25,3,20,12,60,6,13,1,5,0,0,5,1,5,5,0,,227,8,73,107,66,2,199,4,5,80,4,1,148,893,497,28,9,0,2,2,157,149,94.9,7,,0,0,0,0,0,0,14,1,1,0,0,0,30,2,0,100
Kiko,pt POR,DF,,AC Omonia,Europa League,2021,1993,2,,0,1,0,0,0.51,0,0,,35,1,0,0,0,0,0.02,0,0,,57,85,67.1,1191,683,25,29,86.2,22,35,62.9,10,19,52.6,0,0.2,-0.2,1,4,0,0,13,,58,27,4,1,7,3,2,4,3,1,0,43,19,23,57,6,2,19,0,0,3,5,2,,4,2.05,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,1,2,0,0,1,5,20,4,35,11,31.4,24,7,4,4,0,0,4,3,5,7,0,,109,10,44,47,21,0,81,2,3,66.7,2,1,46,186,129,6,0,0,2,2,54,47,87,0,,1,0,0,2,4,0,2,3,1,0,0,0,14,2,3,40
Koya Kitagawa,jp JPN,FW,,Rapid Wien,Europa League,2021,1996,2,,1,3,3,100,1.53,1.53,0.33,0.33,12,0,0,0,0.6,0.6,0.2,0.4,0.4,,31,43,72.1,588,191,9,13,69.2,14,18,77.8,5,7,71.4,0,0,0,2,3,0,0,3,,42,1,0,0,10,2,2,0,0,0,0,26,10,7,6,30,5,0,0,0,2,1,2,,3,1.53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,3,31,4,12.9,1,13,17,2,0,0,2,0,0,0,0,,62,1,4,38,24,6,61,0,4,0,0,0,39,213,148,9,3,0,5,2,81,43,53.1,11,,0,0,0,2,3,0,2,0,0,0,0,0,14,2,5,28.6
Simon Kjær,dk DEN,DF,,Milan,Europa League,2021,1989,6.1,,1,3,1,33.3,0.49,0.16,0.33,1,8.8,0,0,0,0.3,0.3,0.09,0.7,0.7,,412,479,86,9301,2945,96,103,93.2,229,242,94.6,81,126,64.3,0,0.2,-0.2,1,20,1,0,14,,456,23,16,1,35,14,1,0,0,0,0,375,23,81,75,376,18,0,1,5,5,2,1,,2,0.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,9,7,6,0,5,10,50,5,70,30,42.9,38,29,3,7,3,0,4,14,27,24,1,,539,76,311,271,7,5,516,2,2,100,2,0,361,1925,1145,11,1,0,3,0,397,395,99.5,1,,1,0,0,10,3,0,1,14,9,0,0,0,55,14,6,70
Davy Klaassen,nl NED,MF,,Ajax,Europa League,2021,1993,4,,2,5,4,80,1.25,1,0.4,0.5,10.1,0,0,0,1.1,1.1,0.21,0.9,0.9,,103,130,79.2,1595,510,55,67,82.1,35,47,74.5,9,10,90,1,1.1,-0.1,4,7,5,0,14,,129,1,1,2,23,3,1,0,0,0,0,84,30,16,21,97,6,0,2,0,2,4,3,,7,1.75,7,0,0,0,0,0,2,0.5,2,0,0,0,0,0,0,,11,7,1,9,1,2,6,33.3,4,76,26,34.2,7,51,18,5,2,0,3,3,14,5,0,,167,6,19,100,55,15,166,3,5,60,4,0,88,340,150,11,4,2,3,1,150,109,72.7,20,,0,0,0,7,5,0,1,3,7,0,0,0,26,7,7,50
Sean Klaiber,nl NED,DF,,Ajax,Europa League,2021,1994,0.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,13,14,92.9,318,148,5,6,83.3,4,4,100,4,4,100,0,0.1,-0.1,1,3,0,0,1,,13,1,0,0,5,1,1,0,0,0,0,7,3,4,1,10,1,1,0,0,0,0,0,,1,5.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,1,2,0,1,1,100,0,8,4,50,2,6,0,0,0,0,0,0,3,0,0,,18,2,10,7,2,1,17,1,1,100,1,0,9,47,37,1,0,1,0,1,8,8,100,0,,0,0,0,1,0,0,1,0,3,0,0,0,4,1,0,100
Klauss,br BRA,FW,,Hoffenheim,Europa League,2021,1997,3.8,,0,12,3,25,3.14,0.78,0,0,12.7,0,0,0,1.2,1.2,0.1,-1.2,-1.2,,60,89,67.4,812,90,41,56,73.2,11,16,68.8,4,5,80,0,0.2,-0.2,2,3,0,0,4,,84,5,0,0,24,1,2,0,0,0,0,63,14,12,12,61,3,1,4,0,1,4,6,,4,1.05,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,5,5,0,4,1,2,8,25,6,64,26,40.6,3,19,42,3,0,0,3,0,5,0,0,,133,0,2,49,89,32,128,2,6,33.3,2,0,79,302,119,9,3,2,11,4,186,102,54.8,37,,0,0,0,8,7,0,2,0,5,0,0,0,17,11,8,57.9
Tim Kleindienst,de GER,FW,DF,Gent,Europa League,2021,1995,2.6,,1,7,4,57.1,2.7,1.55,0.14,0.25,10.3,0,0,0,1.7,1.7,0.24,-0.7,-0.7,,52,75,69.3,750,110,25,36,69.4,19,24,79.2,4,5,80,0,0,0,0,3,0,0,2,,67,8,0,0,18,0,2,0,0,0,0,45,18,12,16,36,5,3,5,1,0,0,6,,3,1.16,1,0,0,1,1,0,1,0.39,0,0,0,1,0,0,0,,0,0,0,0,0,0,2,0,2,44,9,20.5,2,21,21,2,0,0,2,0,0,1,0,,105,3,11,56,46,18,97,3,6,50,4,0,62,238,122,6,1,2,12,3,114,76,66.7,19,,0,0,0,3,0,2,2,0,0,0,0,0,16,12,10,54.5
Patryk Klimala,pl POL,FW,,Celtic,Europa League,2021,1998,1.2,,0,2,1,50,1.71,0.86,0,0,17.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,12,17,70.6,227,42,8,8,100,2,5,40,2,3,66.7,0,0,0,0,1,1,0,2,,13,4,0,0,2,0,0,0,0,0,0,10,3,4,2,12,3,0,0,0,0,0,1,,1,0.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,3,19,4,21.1,1,8,10,0,0,0,0,0,0,2,0,,33,2,4,16,15,3,29,2,3,66.7,2,0,24,98,50,2,1,1,8,1,42,22,52.4,6,,1,0,0,2,2,0,0,0,0,0,0,0,5,0,2,0
Christoph Knasmüllner,at AUT,MF,,Rapid Wien,Europa League,2021,1992,2.9,,1,7,4,57.1,2.45,1.4,0.14,0.25,19.2,1,0,0,0.5,0.5,0.08,0.5,0.5,,87,110,79.1,1584,412,38,49,77.6,34,38,89.5,12,18,66.7,0,0.4,-0.4,4,12,2,1,12,,107,3,0,0,17,2,3,1,1,0,0,83,12,15,5,100,4,0,0,1,0,7,2,,12,4.2,8,1,1,0,2,0,0,0,0,0,0,0,0,0,0,,5,3,4,1,0,1,4,25,3,41,13,31.7,9,23,9,5,0,0,5,2,7,0,0,,143,3,20,63,65,16,139,4,4,100,4,1,102,369,182,8,1,1,6,7,137,96,70.1,19,,0,0,0,2,3,1,3,2,3,0,0,0,28,1,8,11.1
Erling Knudtzon,no NOR,FW,MF,Molde,Europa League,2021,1988,3.7,,0,5,2,40,1.34,0.53,0,0,12,0,0,0,0.6,0.6,0.12,-0.6,-0.6,,58,78,74.4,809,248,37,44,84.1,17,19,89.5,3,7,42.9,0,0.4,-0.4,2,2,4,1,5,,77,1,0,0,13,1,7,0,0,0,0,57,13,8,20,51,4,1,1,0,2,1,5,,11,2.94,9,0,0,0,2,0,5,1.34,3,0,0,0,2,0,0,,5,3,3,1,1,1,9,11.1,8,73,21,28.8,25,29,19,7,1,0,6,4,9,7,0,,135,9,32,34,77,23,134,3,8,37.5,5,0,85,549,375,17,6,8,10,11,109,82,75.2,17,,1,0,0,6,3,1,7,4,3,2,0,0,25,5,6,45.5
Vladyslav Kocherhin,ua UKR,MF,FW,Zorya Luhansk,Europa League,2021,1996,5.8,,1,20,6,30,3.45,1.04,0.05,0.17,21.7,0,0,0,0.9,0.9,0.04,0.1,0.1,,186,249,74.7,3595,864,81,95,85.3,69,93,74.2,31,43,72.1,0,0.4,-0.4,7,16,5,2,22,,241,8,4,0,35,15,8,1,0,1,0,176,33,40,33,205,6,3,2,3,1,5,13,,17,2.94,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,10,4,3,7,0,4,10,40,6,76,23,30.3,26,34,16,10,1,0,9,3,13,5,0,,321,7,52,150,146,20,315,5,5,100,5,0,250,1416,806,45,16,7,7,10,279,224,80.3,46,,2,0,0,3,8,0,8,3,4,0,0,0,57,0,10,0
Koka,eg EGY,FW,,Olympiacos,Europa League,2021,1993,0.4,,1,1,1,100,2.5,2.5,1,1,4,0,0,0,0.4,0.4,0.44,0.6,0.6,,8,9,88.9,166,26,2,2,100,6,7,85.7,0,0,,0,0,0,0,0,0,0,1,,7,2,0,0,3,0,0,0,0,0,0,6,1,2,1,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,2,1,50,0,1,1,0,0,0,0,0,0,0,0,,16,0,1,7,9,3,14,1,1,100,1,0,9,9,0,0,0,0,4,2,28,11,39.3,3,,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,33.3
Orkun Kökçü,tr TUR,MF,,Feyenoord,Europa League,2021,2000,5.6,,1,11,1,9.1,1.95,0.18,0.09,1,22.7,1,0,0,0.4,0.4,0.04,0.6,0.6,,250,330,75.8,4288,1229,117,144,81.3,89,105,84.8,32,61,52.5,0,0.8,-0.8,7,30,11,1,37,,304,26,8,0,44,8,7,12,11,0,1,242,40,48,76,227,15,6,2,1,8,8,9,,16,2.83,13,3,0,0,0,0,1,0.18,1,0,0,0,0,0,0,,7,4,3,1,3,1,12,8.3,11,75,23,30.7,15,33,27,8,0,0,8,2,9,4,0,,391,5,45,212,159,20,365,8,12,66.7,9,0,270,1163,603,37,13,1,9,13,318,274,86.2,19,,0,0,0,10,7,0,7,2,4,0,1,0,66,6,0,100
Sead Kolašinac,ba BIH,DF,,Arsenal,Europa League,2021,1993,4,,0,2,1,50,0.5,0.25,0,0,7.2,0,0,0,0.4,0.4,0.18,-0.4,-0.4,,258,286,90.2,4052,1113,141,149,94.6,101,109,92.7,10,16,62.5,0,0.2,-0.2,2,14,6,2,26,,260,26,2,0,19,2,3,0,0,0,0,217,52,17,216,26,17,24,1,0,6,3,7,,3,0.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,1,1,1,4,25,3,29,11,37.9,7,14,8,5,2,1,3,3,5,2,0,,309,6,41,165,130,11,283,3,5,60,3,0,202,1109,700,35,18,3,2,3,244,228,93.4,12,,0,0,0,4,4,0,3,3,2,0,0,0,41,3,5,37.5
Arouna Koné,ci CIV,FW,MF,Sivasspor,Europa League,2021,1983,1.7,,2,3,2,66.7,1.79,1.19,0.33,0.5,17.8,0,1,1,0.9,0.2,0.05,1.1,0.8,,44,57,77.2,731,105,25,34,73.5,13,15,86.7,5,5,100,0,0.2,-0.2,3,5,1,0,3,,53,4,0,0,18,0,0,0,0,0,0,45,5,7,11,39,4,0,0,0,2,2,1,,4,2.38,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,1,100,0,12,1,8.3,1,7,4,1,0,0,1,0,1,0,0,,70,0,4,42,28,7,65,1,1,100,1,0,45,201,111,8,1,1,2,3,100,59,59,12,,1,0,0,2,1,0,0,0,0,0,0,0,3,4,4,50
Yevhen Konoplyanka,ua UKR,FW,MF,Shakhtar,Europa League,2021,1989,0.7,,0,2,2,100,2.9,2.9,0,0,20.9,0,0,0,0.2,0.2,0.1,-0.2,-0.2,,35,43,81.4,449,52,23,26,88.5,8,10,80,2,4,50,0,0,0,1,0,1,0,1,,41,2,0,0,11,1,1,1,1,0,0,33,4,6,3,39,0,1,0,0,1,2,1,,2,2.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,3,1,33.3,0,2,1,0,0,0,0,1,1,0,0,,47,0,5,21,27,5,45,6,6,100,6,0,37,403,281,13,5,4,0,1,46,43,93.5,4,,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,
Teun Koopmeiners,nl NED,MF,DF,AZ Alkmaar,Europa League,2021,1998,6,,1,5,2,40,0.83,0.33,0,0,23.9,1,1,2,1.8,0.3,0.06,-0.8,-0.3,,248,328,75.6,5529,1706,74,88,84.1,120,144,83.3,53,91,58.2,2,0.5,1.5,4,25,6,3,19,,296,32,15,2,34,9,8,4,3,1,0,207,36,85,245,57,8,13,2,2,12,6,6,,12,2,8,2,0,2,0,0,2,0.33,1,0,0,1,0,0,0,,14,10,4,10,0,5,16,31.3,11,96,36,37.5,28,54,14,11,5,0,6,5,19,29,1,,399,59,159,214,50,8,365,3,4,75,3,0,241,1094,583,18,2,3,6,2,266,255,95.9,5,,1,0,0,12,4,0,8,5,10,0,0,0,49,5,1,83.3
Viktor Korniienko,ua UKR,DF,,Shakhtar,Europa League,2021,1999,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,9,10,90,149,56,4,4,100,4,5,80,1,1,100,0,0,0,0,0,0,0,0,,7,3,1,0,0,0,0,0,0,0,0,7,3,0,7,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,,11,0,10,1,1,1,9,0,0,,0,0,5,4,0,0,0,0,0,1,7,6,85.7,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Martin Koscelník,sk SVK,DF,,Slovan Liberec,Europa League,2021,1995,6,,0,3,0,0,0.5,0,0,,22.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,93,171,54.4,1572,1143,50,62,80.6,35,66,53,6,38,15.8,1,0.1,0.9,2,11,3,1,12,,115,56,2,0,22,2,12,0,0,0,0,40,64,67,13,92,7,54,0,1,5,3,4,,6,1,4,1,0,1,0,0,1,0.17,0,0,0,1,0,0,0,,8,4,6,1,1,4,15,26.7,11,76,24,31.6,43,27,6,8,2,0,6,9,17,22,2,,239,30,87,96,66,5,184,1,3,33.3,2,0,86,484,243,14,3,1,5,2,101,81,80.2,6,,2,0,0,8,18,0,12,9,4,0,0,0,52,8,14,36.4
Daniel Kosek,cz CZE,DF,,Slovan Liberec,Europa League,2021,2001,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,18,32,56.3,249,152,11,12,91.7,5,10,50,1,6,16.7,0,0,0,0,0,0,0,0,,27,5,0,0,2,0,0,0,0,0,0,15,9,8,20,6,1,5,0,1,0,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,2,0,0,2,6,33.3,4,14,7,50,14,0,0,4,0,0,4,0,2,1,0,,40,10,25,11,4,0,35,0,0,,0,0,15,77,13,1,0,0,1,0,15,13,86.7,0,,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,
Odilon Kossonou,ci CIV,DF,,Club Brugge,Europa League,2021,2001,2,,0,2,0,0,1,0,0,,7.5,0,0,0,0.3,0.3,0.14,-0.3,-0.3,,89,103,86.4,2167,706,14,15,93.3,51,54,94.4,24,34,70.6,0,0,0,0,6,1,0,6,,98,5,5,0,0,2,0,0,0,0,0,73,10,20,9,89,3,0,2,0,3,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,2,1,0,0,0,,0,17,7,41.2,5,12,0,2,0,0,2,3,6,20,0,,132,7,52,82,4,2,127,0,0,,0,0,71,444,234,9,0,0,0,0,78,77,98.7,0,,0,0,0,4,2,0,0,3,2,0,0,0,20,7,1,87.5
Kalidou Koulibaly,sn SEN,DF,,Napoli,Europa League,2021,1991,7,,0,1,0,0,0.14,0,0,,10.2,0,0,0,0,0,0.03,0,0,,649,716,90.6,11989,4377,247,256,96.5,317,338,93.8,71,104,68.3,0,0,0,1,72,1,0,42,,674,42,21,0,47,5,0,0,0,0,0,604,37,75,203,490,8,3,7,5,16,6,5,,5,0.71,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0,0,,19,12,15,4,0,4,10,40,6,71,24,33.8,44,25,2,14,4,0,10,8,27,28,0,,792,79,308,499,34,1,751,2,4,50,3,0,579,2909,1692,60,14,0,3,0,605,600,99.2,1,,3,0,0,7,2,0,0,8,12,0,0,0,74,12,7,63.2
Ioannis Kousoulos,cy CYP,MF,DF,AC Omonia,Europa League,2021,1996,3,,0,1,0,0,0.33,0,0,,25,0,0,0,0,0,0.04,0,0,,90,121,74.4,1641,541,40,45,88.9,37,44,84.1,11,28,39.3,0,0,0,0,3,0,0,7,,108,13,10,0,17,4,0,0,0,0,0,85,8,28,16,92,8,3,0,0,4,5,2,,2,0.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,2,2,1,0,6,0,6,75,16,21.3,36,33,6,7,3,0,4,5,10,7,0,,152,13,57,87,13,1,144,2,2,100,2,0,77,306,118,1,0,0,3,3,98,89,90.8,0,,1,0,0,4,7,0,0,5,2,0,0,0,29,2,1,66.7
Georgios Koutsias,gr GRE,FW,,PAOK,Europa League,2021,2004,0.5,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,3,6,50,28,1,2,3,66.7,0,1,0,0,0,,0,0,0,0,0,0,0,0,,6,0,0,0,6,0,0,0,0,0,0,4,1,1,1,3,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,2,1,1,1,3,33.3,2,11,3,27.3,3,6,2,0,0,0,0,1,5,0,0,,15,0,4,9,3,0,15,0,2,0,0,0,7,27,10,1,1,0,1,0,16,9,56.3,2,,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,100
Libor Kozák,cz CZE,FW,,Sparta Prague,Europa League,2021,1989,0.3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,2,3,66.7,18,0,2,2,100,0,1,0,0,0,,0,0,0,0,0,0,0,0,,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,10,4,40,0,5,5,0,0,0,0,0,0,1,0,,8,1,1,6,1,0,7,0,0,,0,0,5,2,1,0,0,0,1,1,12,6,50,2,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Andrej Kramarić,hr CRO,MF,FW,Hoffenheim,Europa League,2021,1991,1.6,,2,5,3,60,3.21,1.93,0.2,0.33,21.6,0,1,1,1.8,1.1,0.21,0.2,-0.1,,79,95,83.2,1383,245,37,41,90.2,31,38,81.6,9,12,75,0,0.5,-0.5,5,7,2,0,9,,91,4,0,0,8,1,5,2,0,1,0,66,18,11,11,75,4,1,3,0,1,2,2,,10,6.43,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,9,4,44.4,0,4,5,0,0,0,0,1,1,0,0,,108,0,9,41,64,10,103,3,4,75,3,0,74,478,242,17,5,1,2,2,114,91,79.8,14,,0,0,0,0,0,0,5,1,0,0,0,0,9,1,0,100
Vasyl Kravets,ua UKR,DF,,Lech Poznań,Europa League,2021,1997,2.3,,0,1,0,0,0.43,0,0,,37,0,0,0,0,0,0.01,0,0,,113,164,68.9,2064,765,53,64,82.8,45,59,76.3,13,34,38.2,0,0.7,-0.7,4,10,2,1,12,,130,34,4,2,17,8,11,0,0,0,0,76,51,37,112,13,5,30,1,1,8,4,6,,7,3.03,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,6,3,3,3,0,2,5,40,3,37,15,40.5,17,13,7,4,0,0,4,4,10,9,0,,197,13,59,97,52,2,165,3,9,33.3,4,0,113,548,381,26,7,2,2,0,125,117,93.6,8,,1,0,0,3,3,0,11,4,3,0,0,0,23,6,3,66.7
Ladislav Krejčí,cz CZE,MF,DF,Sparta Prague,Europa League,2021,1999,3.8,,1,5,2,40,1.33,0.53,0.2,0.5,11.2,0,0,0,0.6,0.6,0.11,0.4,0.4,,144,179,80.4,3123,877,44,56,78.6,70,81,86.4,26,37,70.3,0,0.2,-0.2,2,11,0,0,11,,171,8,5,0,30,10,0,0,0,0,0,116,27,36,132,21,11,3,0,0,3,1,0,,7,1.86,5,0,0,1,0,1,1,0.27,1,0,0,0,0,0,0,,16,9,8,7,1,2,6,33.3,4,82,28,34.1,36,40,6,7,1,0,6,8,24,13,0,,225,23,101,116,20,6,218,2,2,100,2,0,108,399,172,3,1,1,0,2,138,127,92,4,,2,1,0,9,4,0,0,8,9,0,0,0,45,22,7,75.9
Ladislav Krejčí,cz CZE,DF,FW,Sparta Prague,Europa League,2021,1992,2.1,,1,2,1,50,0.97,0.49,0.5,1,11.1,0,0,0,0.3,0.3,0.15,0.7,0.7,,44,59,74.6,681,216,24,30,80,17,23,73.9,3,4,75,0,0.1,-0.1,1,2,3,1,3,,51,8,2,0,8,0,3,0,0,0,0,42,10,7,43,9,1,5,0,0,3,2,2,,1,0.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,1,2,50,1,35,4,11.4,3,22,10,3,0,0,3,0,1,2,0,,72,2,12,29,32,6,64,1,1,100,1,0,44,269,137,4,0,0,2,2,75,49,65.3,9,,2,0,0,3,0,0,3,0,0,0,0,0,8,2,4,33.3
Jakub Křišťan,cz CZE,MF,DF,Slavia Prague,Europa League,2021,2002,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,3,4,75,48,0,1,1,100,2,3,66.7,0,0,,0,0,0,0,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,1,1,100,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,,7,0,1,5,1,0,7,0,0,,0,0,3,9,0,0,0,0,0,0,3,3,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Nenad Krstičić,rs SRB,MF,,AEK Athens,Europa League,2021,1990,4.9,,0,5,0,0,1.01,0,0,,27.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,158,192,82.3,2987,736,73,82,89,57,73,78.1,24,33,72.7,0,0.1,-0.1,2,12,3,1,12,,186,6,6,0,27,5,2,0,0,0,0,135,30,27,142,24,18,0,1,0,9,1,1,,7,1.42,6,0,0,0,0,1,2,0.41,2,0,0,0,0,0,0,,11,4,4,5,2,2,6,33.3,4,89,25,28.1,29,52,8,10,1,0,9,9,20,4,0,,240,7,59,145,42,4,235,3,6,50,3,0,129,490,221,9,2,1,4,2,159,141,88.7,10,,1,0,0,4,7,0,2,9,4,0,0,0,58,8,10,44.4
Rade Krunić,ba BIH,MF,FW,Milan,Europa League,2021,1993,7.4,,1,12,4,33.3,1.62,0.54,0.08,0.25,16.8,1,0,0,0.9,0.9,0.07,0.1,0.1,,220,277,79.4,3628,891,113,134,84.3,77,94,81.9,19,29,65.5,1,0.7,0.3,6,19,5,0,19,,264,13,8,2,70,6,2,3,1,1,1,202,42,33,30,216,14,2,5,3,3,4,4,,15,2.02,8,1,1,1,4,0,2,0.27,0,1,0,1,0,0,0,,11,9,6,2,3,4,14,28.6,10,99,27,27.3,30,41,28,13,1,0,12,5,16,12,1,,379,15,77,199,129,12,367,8,11,72.7,8,0,235,1060,467,21,11,2,16,11,321,264,82.2,31,,1,0,0,8,18,0,2,5,9,0,0,0,49,15,12,55.6
Serhiy Kryvtsov,ua UKR,DF,,Shakhtar,Europa League,2021,1991,3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,191,211,90.5,3910,1317,60,63,95.2,99,103,96.1,30,42,71.4,0,0,0,0,8,0,0,11,,205,6,6,0,14,3,0,0,0,0,0,181,13,17,25,180,6,0,0,0,4,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,2,2,0,0,2,0,2,8,2,25,4,4,0,1,1,0,0,5,9,12,1,,232,14,102,149,2,0,226,0,0,,0,0,151,1048,699,21,2,0,0,0,185,182,98.4,0,,0,0,0,0,1,0,0,5,2,0,0,0,18,4,3,57.1
Takefusa Kubo,jp JPN,MF,FW,Villarreal,Europa League,2021,2001,4.1,,1,6,2,33.3,1.45,0.48,0.17,0.5,16.1,0,0,0,1.2,1.2,0.2,-0.2,-0.2,,125,172,72.7,2122,614,62,74,83.8,52,70,74.3,10,23,43.5,3,1.6,1.4,12,8,9,2,17,,153,19,3,3,32,0,13,15,5,6,1,123,22,27,154,14,1,1,1,1,4,3,4,,21,5.08,13,6,0,0,1,1,3,0.73,2,1,0,0,0,0,0,,10,7,3,3,4,5,8,62.5,3,52,12,23.1,8,19,25,5,0,0,5,3,13,1,0,,224,1,18,102,128,18,206,5,11,45.5,7,1,158,1089,642,39,11,7,14,4,216,167,77.3,27,,0,0,0,3,7,0,13,3,7,0,0,0,18,1,2,33.3
